UID,KEY,DEP,ARR,CLASS,CAPACITY,DEP_TIME,ARR_TIME
6617,ZZ20240522PNQBOM3772,PNQ,BOM,BC,18,1716345300,1716371940
6618,ZZ20240522PNQBOM3772,PNQ,BOM,PC,27,1716345300,1716371940
6619,ZZ20240522PNQBOM3772,PNQ,BOM,EC,36,1716345300,1716371940
6620,ZZ20240523PNQBOM3772,PNQ,BOM,FC,9,1716431700,1716458340
6621,ZZ20240523PNQBOM3772,PNQ,BOM,BC,18,1716431700,1716458340
6622,ZZ20240523PNQBOM3772,PNQ,BOM,PC,27,1716431700,1716458340
6623,ZZ20240523PNQBOM3772,PNQ,BOM,EC,36,1716431700,1716458340
6624,ZZ20240524PNQBOM3772,PNQ,BOM,FC,9,1716518100,1716544740
6625,ZZ20240524PNQBOM3772,PNQ,BOM,BC,18,1716518100,1716544740
6626,ZZ20240524PNQBOM3772,PNQ,BOM,PC,27,1716518100,1716544740
6627,ZZ20240524PNQBOM3772,PNQ,BOM,EC,36,1716518100,1716544740
6628,ZZ20240526PNQBOM3772,PNQ,BOM,FC,9,1716690900,1716717540
6629,ZZ20240526PNQBOM3772,PNQ,BOM,BC,18,1716690900,1716717540
6630,ZZ20240526PNQBOM3772,PNQ,BOM,PC,27,1716690900,1716717540
6631,ZZ20240526PNQBOM3772,PNQ,BOM,EC,36,1716690900,1716717540
6632,ZZ20240527PNQBOM3772,PNQ,BOM,FC,9,1716777300,1716803940
6633,ZZ20240527PNQBOM3772,PNQ,BOM,BC,18,1716777300,1716803940
6634,ZZ20240527PNQBOM3772,PNQ,BOM,PC,27,1716777300,1716803940
6635,ZZ20240527PNQBOM3772,PNQ,BOM,EC,36,1716777300,1716803940
6636,ZZ20240529PNQBOM3772,PNQ,BOM,FC,9,1716950100,1716976740
6637,ZZ20240529PNQBOM3772,PNQ,BOM,BC,18,1716950100,1716976740
6638,ZZ20240529PNQBOM3772,PNQ,BOM,PC,27,1716950100,1716976740
6639,ZZ20240529PNQBOM3772,PNQ,BOM,EC,36,1716950100,1716976740
6640,ZZ20240530PNQBOM3772,PNQ,BOM,FC,9,1717036500,1717063140
6641,ZZ20240530PNQBOM3772,PNQ,BOM,BC,18,1717036500,1717063140
6642,ZZ20240530PNQBOM3772,PNQ,BOM,PC,27,1717036500,1717063140
6643,ZZ20240530PNQBOM3772,PNQ,BOM,EC,36,1717036500,1717063140
6644,ZZ20240531PNQBOM3772,PNQ,BOM,FC,9,1717122900,1717149540
6645,ZZ20240531PNQBOM3772,PNQ,BOM,BC,18,1717122900,1717149540
6646,ZZ20240531PNQBOM3772,PNQ,BOM,PC,27,1717122900,1717149540
6647,ZZ20240531PNQBOM3772,PNQ,BOM,EC,36,1717122900,1717149540
6648,ZZ20240602PNQBOM3772,PNQ,BOM,FC,9,1717295700,1717322340
6649,ZZ20240602PNQBOM3772,PNQ,BOM,BC,18,1717295700,1717322340
6650,ZZ20240602PNQBOM3772,PNQ,BOM,PC,27,1717295700,1717322340
6651,ZZ20240602PNQBOM3772,PNQ,BOM,EC,36,1717295700,1717322340
6652,ZZ20240603PNQBOM3772,PNQ,BOM,FC,9,1717382100,1717408740
6653,ZZ20240603PNQBOM3772,PNQ,BOM,BC,18,1717382100,1717408740
6654,ZZ20240603PNQBOM3772,PNQ,BOM,PC,27,1717382100,1717408740
6655,ZZ20240603PNQBOM3772,PNQ,BOM,EC,36,1717382100,1717408740
6656,ZZ20240605PNQBOM3772,PNQ,BOM,FC,9,1717554900,1717581540
6657,ZZ20240605PNQBOM3772,PNQ,BOM,BC,18,1717554900,1717581540
6658,ZZ20240605PNQBOM3772,PNQ,BOM,PC,27,1717554900,1717581540
6659,ZZ20240605PNQBOM3772,PNQ,BOM,EC,36,1717554900,1717581540
6660,ZZ20240606PNQBOM3772,PNQ,BOM,FC,9,1717641300,1717667940
6661,ZZ20240606PNQBOM3772,PNQ,BOM,BC,18,1717641300,1717667940
6662,ZZ20240606PNQBOM3772,PNQ,BOM,PC,27,1717641300,1717667940
6663,ZZ20240606PNQBOM3772,PNQ,BOM,EC,36,1717641300,1717667940
6664,ZZ20240607PNQBOM3772,PNQ,BOM,FC,9,1717727700,1717754340
6665,ZZ20240607PNQBOM3772,PNQ,BOM,BC,18,1717727700,1717754340
6666,ZZ20240607PNQBOM3772,PNQ,BOM,PC,27,1717727700,1717754340
6667,ZZ20240607PNQBOM3772,PNQ,BOM,EC,36,1717727700,1717754340
6668,ZZ20240609PNQBOM3772,PNQ,BOM,FC,9,1717900500,1717927140
6669,ZZ20240609PNQBOM3772,PNQ,BOM,BC,18,1717900500,1717927140
6670,ZZ20240609PNQBOM3772,PNQ,BOM,PC,27,1717900500,1717927140
6671,ZZ20240609PNQBOM3772,PNQ,BOM,EC,36,1717900500,1717927140
6672,ZZ20240610PNQBOM3772,PNQ,BOM,FC,9,1717986900,1718013540
6673,ZZ20240610PNQBOM3772,PNQ,BOM,BC,18,1717986900,1718013540
6674,ZZ20240610PNQBOM3772,PNQ,BOM,PC,27,1717986900,1718013540
6675,ZZ20240610PNQBOM3772,PNQ,BOM,EC,36,1717986900,1718013540
6676,ZZ20240412JAILKO4478,JAI,LKO,FC,20,1712886420,1712951100
6677,ZZ20240412JAILKO4478,JAI,LKO,BC,40,1712886420,1712951100
6678,ZZ20240412JAILKO4478,JAI,LKO,PC,60,1712886420,1712951100
6679,ZZ20240412JAILKO4478,JAI,LKO,EC,80,1712886420,1712951100
6680,ZZ20240415JAILKO4478,JAI,LKO,FC,20,1713145620,1713210300
6681,ZZ20240415JAILKO4478,JAI,LKO,BC,40,1713145620,1713210300
6682,ZZ20240415JAILKO4478,JAI,LKO,PC,60,1713145620,1713210300
6683,ZZ20240415JAILKO4478,JAI,LKO,EC,80,1713145620,1713210300
6684,ZZ20240419JAILKO4478,JAI,LKO,FC,20,1713491220,1713555900
6685,ZZ20240419JAILKO4478,JAI,LKO,BC,40,1713491220,1713555900
6686,ZZ20240419JAILKO4478,JAI,LKO,PC,60,1713491220,1713555900
6687,ZZ20240419JAILKO4478,JAI,LKO,EC,80,1713491220,1713555900
6688,ZZ20240422JAILKO4478,JAI,LKO,FC,20,1713750420,1713815100
6689,ZZ20240422JAILKO4478,JAI,LKO,BC,40,1713750420,1713815100
6690,ZZ20240422JAILKO4478,JAI,LKO,PC,60,1713750420,1713815100
6691,ZZ20240422JAILKO4478,JAI,LKO,EC,80,1713750420,1713815100
6692,ZZ20240426JAILKO4478,JAI,LKO,FC,20,1714096020,1714160700
6693,ZZ20240426JAILKO4478,JAI,LKO,BC,40,1714096020,1714160700
6694,ZZ20240426JAILKO4478,JAI,LKO,PC,60,1714096020,1714160700
6695,ZZ20240426JAILKO4478,JAI,LKO,EC,80,1714096020,1714160700
6696,ZZ20240429JAILKO4478,JAI,LKO,FC,20,1714355220,1714419900
6697,ZZ20240429JAILKO4478,JAI,LKO,BC,40,1714355220,1714419900
6698,ZZ20240429JAILKO4478,JAI,LKO,PC,60,1714355220,1714419900
6699,ZZ20240429JAILKO4478,JAI,LKO,EC,80,1714355220,1714419900
6700,ZZ20240503JAILKO4478,JAI,LKO,FC,20,1714700820,1714765500
6701,ZZ20240503JAILKO4478,JAI,LKO,BC,40,1714700820,1714765500
6702,ZZ20240503JAILKO4478,JAI,LKO,PC,60,1714700820,1714765500
6703,ZZ20240503JAILKO4478,JAI,LKO,EC,80,1714700820,1714765500
6704,ZZ20240506JAILKO4478,JAI,LKO,FC,20,1714960020,1715024700
6705,ZZ20240506JAILKO4478,JAI,LKO,BC,40,1714960020,1715024700
6706,ZZ20240506JAILKO4478,JAI,LKO,PC,60,1714960020,1715024700
6707,ZZ20240506JAILKO4478,JAI,LKO,EC,80,1714960020,1715024700
6708,ZZ20240510JAILKO4478,JAI,LKO,FC,20,1715305620,1715370300
6709,ZZ20240510JAILKO4478,JAI,LKO,BC,40,1715305620,1715370300
6710,ZZ20240510JAILKO4478,JAI,LKO,PC,60,1715305620,1715370300
6711,ZZ20240510JAILKO4478,JAI,LKO,EC,80,1715305620,1715370300
6712,ZZ20240513JAILKO4478,JAI,LKO,FC,20,1715564820,1715629500
6713,ZZ20240513JAILKO4478,JAI,LKO,BC,40,1715564820,1715629500
6714,ZZ20240513JAILKO4478,JAI,LKO,PC,60,1715564820,1715629500
6715,ZZ20240513JAILKO4478,JAI,LKO,EC,80,1715564820,1715629500
6716,ZZ20240517JAILKO4478,JAI,LKO,FC,20,1715910420,1715975100
6717,ZZ20240517JAILKO4478,JAI,LKO,BC,40,1715910420,1715975100
6718,ZZ20240517JAILKO4478,JAI,LKO,PC,60,1715910420,1715975100
6719,ZZ20240517JAILKO4478,JAI,LKO,EC,80,1715910420,1715975100
6720,ZZ20240520JAILKO4478,JAI,LKO,FC,20,1716169620,1716234300
6721,ZZ20240520JAILKO4478,JAI,LKO,BC,40,1716169620,1716234300
6722,ZZ20240520JAILKO4478,JAI,LKO,PC,60,1716169620,1716234300
6723,ZZ20240520JAILKO4478,JAI,LKO,EC,80,1716169620,1716234300
6724,ZZ20240524JAILKO4478,JAI,LKO,FC,20,1716515220,1716579900
6725,ZZ20240524JAILKO4478,JAI,LKO,BC,40,1716515220,1716579900
6726,ZZ20240524JAILKO4478,JAI,LKO,PC,60,1716515220,1716579900
6727,ZZ20240524JAILKO4478,JAI,LKO,EC,80,1716515220,1716579900
6728,ZZ20240502IDRHYD3455,IDR,HYD,FC,42,1714621260,1714701540
6729,ZZ20240502IDRHYD3455,IDR,HYD,BC,85,1714621260,1714701540
6730,ZZ20240502IDRHYD3455,IDR,HYD,PC,127,1714621260,1714701540
6731,ZZ20240502IDRHYD3455,IDR,HYD,EC,170,1714621260,1714701540
6732,ZZ20240504IDRHYD3455,IDR,HYD,FC,42,1714794060,1714874340
6733,ZZ20240504IDRHYD3455,IDR,HYD,BC,85,1714794060,1714874340
6734,ZZ20240504IDRHYD3455,IDR,HYD,PC,127,1714794060,1714874340
6735,ZZ20240504IDRHYD3455,IDR,HYD,EC,170,1714794060,1714874340
6736,ZZ20240507IDRHYD3455,IDR,HYD,FC,42,1715053260,1715133540
6737,ZZ20240507IDRHYD3455,IDR,HYD,BC,85,1715053260,1715133540
6738,ZZ20240507IDRHYD3455,IDR,HYD,PC,127,1715053260,1715133540
6739,ZZ20240507IDRHYD3455,IDR,HYD,EC,170,1715053260,1715133540
6740,ZZ20240509IDRHYD3455,IDR,HYD,FC,42,1715226060,1715306340
6741,ZZ20240509IDRHYD3455,IDR,HYD,BC,85,1715226060,1715306340
6742,ZZ20240509IDRHYD3455,IDR,HYD,PC,127,1715226060,1715306340
6743,ZZ20240509IDRHYD3455,IDR,HYD,EC,170,1715226060,1715306340
6744,ZZ20240511IDRHYD3455,IDR,HYD,FC,42,1715398860,1715479140
6745,ZZ20240511IDRHYD3455,IDR,HYD,BC,85,1715398860,1715479140
6746,ZZ20240511IDRHYD3455,IDR,HYD,PC,127,1715398860,1715479140
6747,ZZ20240511IDRHYD3455,IDR,HYD,EC,170,1715398860,1715479140
6748,ZZ20240514IDRHYD3455,IDR,HYD,FC,42,1715658060,1715738340
6749,ZZ20240514IDRHYD3455,IDR,HYD,BC,85,1715658060,1715738340
6750,ZZ20240514IDRHYD3455,IDR,HYD,PC,127,1715658060,1715738340
6751,ZZ20240514IDRHYD3455,IDR,HYD,EC,170,1715658060,1715738340
6752,ZZ20240516IDRHYD3455,IDR,HYD,FC,42,1715830860,1715911140
6753,ZZ20240516IDRHYD3455,IDR,HYD,BC,85,1715830860,1715911140
6754,ZZ20240516IDRHYD3455,IDR,HYD,PC,127,1715830860,1715911140
6755,ZZ20240516IDRHYD3455,IDR,HYD,EC,170,1715830860,1715911140
6756,ZZ20240518IDRHYD3455,IDR,HYD,FC,42,1716003660,1716083940
6757,ZZ20240518IDRHYD3455,IDR,HYD,BC,85,1716003660,1716083940
6758,ZZ20240518IDRHYD3455,IDR,HYD,PC,127,1716003660,1716083940
6759,ZZ20240518IDRHYD3455,IDR,HYD,EC,170,1716003660,1716083940
6760,ZZ20240521IDRHYD3455,IDR,HYD,FC,42,1716262860,1716343140
6761,ZZ20240521IDRHYD3455,IDR,HYD,BC,85,1716262860,1716343140
6762,ZZ20240521IDRHYD3455,IDR,HYD,PC,127,1716262860,1716343140
6763,ZZ20240521IDRHYD3455,IDR,HYD,EC,170,1716262860,1716343140
6764,ZZ20240523IDRHYD3455,IDR,HYD,FC,42,1716435660,1716515940
6765,ZZ20240523IDRHYD3455,IDR,HYD,BC,85,1716435660,1716515940
6766,ZZ20240523IDRHYD3455,IDR,HYD,PC,127,1716435660,1716515940
6767,ZZ20240523IDRHYD3455,IDR,HYD,EC,170,1716435660,1716515940
6768,ZZ20240525IDRHYD3455,IDR,HYD,FC,42,1716608460,1716688740
6769,ZZ20240525IDRHYD3455,IDR,HYD,BC,85,1716608460,1716688740
6770,ZZ20240525IDRHYD3455,IDR,HYD,PC,127,1716608460,1716688740
6771,ZZ20240525IDRHYD3455,IDR,HYD,EC,170,1716608460,1716688740
6772,ZZ20240528IDRHYD3455,IDR,HYD,FC,42,1716867660,1716947940
6773,ZZ20240528IDRHYD3455,IDR,HYD,BC,85,1716867660,1716947940
6774,ZZ20240528IDRHYD3455,IDR,HYD,PC,127,1716867660,1716947940
6775,ZZ20240528IDRHYD3455,IDR,HYD,EC,170,1716867660,1716947940
6776,ZZ20240530IDRHYD3455,IDR,HYD,FC,42,1717040460,1717120740
6777,ZZ20240530IDRHYD3455,IDR,HYD,BC,85,1717040460,1717120740
6778,ZZ20240530IDRHYD3455,IDR,HYD,PC,127,1717040460,1717120740
6779,ZZ20240530IDRHYD3455,IDR,HYD,EC,170,1717040460,1717120740
6780,ZZ20240601IDRHYD3455,IDR,HYD,FC,42,1717213260,1717293540
6781,ZZ20240601IDRHYD3455,IDR,HYD,BC,85,1717213260,1717293540
6782,ZZ20240601IDRHYD3455,IDR,HYD,PC,127,1717213260,1717293540
6783,ZZ20240601IDRHYD3455,IDR,HYD,EC,170,1717213260,1717293540
6784,ZZ20240604IDRHYD3455,IDR,HYD,FC,42,1717472460,1717552740
6785,ZZ20240604IDRHYD3455,IDR,HYD,BC,85,1717472460,1717552740
6786,ZZ20240604IDRHYD3455,IDR,HYD,PC,127,1717472460,1717552740
6787,ZZ20240604IDRHYD3455,IDR,HYD,EC,170,1717472460,1717552740
6788,ZZ20240606IDRHYD3455,IDR,HYD,FC,42,1717645260,1717725540
6789,ZZ20240606IDRHYD3455,IDR,HYD,BC,85,1717645260,1717725540
6790,ZZ20240606IDRHYD3455,IDR,HYD,PC,127,1717645260,1717725540
6791,ZZ20240606IDRHYD3455,IDR,HYD,EC,170,1717645260,1717725540
6792,ZZ20240608IDRHYD3455,IDR,HYD,FC,42,1717818060,1717898340
6793,ZZ20240608IDRHYD3455,IDR,HYD,BC,85,1717818060,1717898340
6794,ZZ20240608IDRHYD3455,IDR,HYD,PC,127,1717818060,1717898340
6795,ZZ20240608IDRHYD3455,IDR,HYD,EC,170,1717818060,1717898340
6796,ZZ20240611IDRHYD3455,IDR,HYD,FC,42,1718077260,1718157540
6797,ZZ20240611IDRHYD3455,IDR,HYD,BC,85,1718077260,1718157540
6798,ZZ20240611IDRHYD3455,IDR,HYD,PC,127,1718077260,1718157540
6799,ZZ20240611IDRHYD3455,IDR,HYD,EC,170,1718077260,1718157540
6800,ZZ20240613IDRHYD3455,IDR,HYD,FC,42,1718250060,1718330340
6801,ZZ20240613IDRHYD3455,IDR,HYD,BC,85,1718250060,1718330340
6802,ZZ20240613IDRHYD3455,IDR,HYD,PC,127,1718250060,1718330340
6803,ZZ20240613IDRHYD3455,IDR,HYD,EC,170,1718250060,1718330340
6804,ZZ20240615IDRHYD3455,IDR,HYD,FC,42,1718422860,1718503140
6805,ZZ20240615IDRHYD3455,IDR,HYD,BC,85,1718422860,1718503140
6806,ZZ20240615IDRHYD3455,IDR,HYD,PC,127,1718422860,1718503140
6807,ZZ20240615IDRHYD3455,IDR,HYD,EC,170,1718422860,1718503140
6808,ZZ20240515HYDIDR4830,HYD,IDR,FC,27,1715750340,1715789040
6809,ZZ20240515HYDIDR4830,HYD,IDR,BC,55,1715750340,1715789040
6810,ZZ20240515HYDIDR4830,HYD,IDR,PC,83,1715750340,1715789040
6811,ZZ20240515HYDIDR4830,HYD,IDR,EC,111,1715750340,1715789040
6812,ZZ20240517HYDIDR4830,HYD,IDR,FC,27,1715923140,1715961840
6813,ZZ20240517HYDIDR4830,HYD,IDR,BC,55,1715923140,1715961840
6814,ZZ20240517HYDIDR4830,HYD,IDR,PC,83,1715923140,1715961840
6815,ZZ20240517HYDIDR4830,HYD,IDR,EC,111,1715923140,1715961840
6816,ZZ20240518HYDIDR4830,HYD,IDR,FC,27,1716009540,1716048240
6817,ZZ20240518HYDIDR4830,HYD,IDR,BC,55,1716009540,1716048240
6818,ZZ20240518HYDIDR4830,HYD,IDR,PC,83,1716009540,1716048240
6819,ZZ20240518HYDIDR4830,HYD,IDR,EC,111,1716009540,1716048240
6820,ZZ20240520HYDIDR4830,HYD,IDR,FC,27,1716182340,1716221040
6821,ZZ20240520HYDIDR4830,HYD,IDR,BC,55,1716182340,1716221040
6822,ZZ20240520HYDIDR4830,HYD,IDR,PC,83,1716182340,1716221040
6823,ZZ20240520HYDIDR4830,HYD,IDR,EC,111,1716182340,1716221040
6824,ZZ20240522HYDIDR4830,HYD,IDR,FC,27,1716355140,1716393840
6825,ZZ20240522HYDIDR4830,HYD,IDR,BC,55,1716355140,1716393840
6826,ZZ20240522HYDIDR4830,HYD,IDR,PC,83,1716355140,1716393840
6827,ZZ20240522HYDIDR4830,HYD,IDR,EC,111,1716355140,1716393840
6828,ZZ20240524HYDIDR4830,HYD,IDR,FC,27,1716527940,1716566640
6829,ZZ20240524HYDIDR4830,HYD,IDR,BC,55,1716527940,1716566640
6830,ZZ20240524HYDIDR4830,HYD,IDR,PC,83,1716527940,1716566640
6831,ZZ20240524HYDIDR4830,HYD,IDR,EC,111,1716527940,1716566640
6832,ZZ20240525HYDIDR4830,HYD,IDR,FC,27,1716614340,1716653040
6833,ZZ20240525HYDIDR4830,HYD,IDR,BC,55,1716614340,1716653040
6834,ZZ20240525HYDIDR4830,HYD,IDR,PC,83,1716614340,1716653040
6835,ZZ20240525HYDIDR4830,HYD,IDR,EC,111,1716614340,1716653040
6836,ZZ20240527HYDIDR4830,HYD,IDR,FC,27,1716787140,1716825840
6837,ZZ20240527HYDIDR4830,HYD,IDR,BC,55,1716787140,1716825840
6838,ZZ20240527HYDIDR4830,HYD,IDR,PC,83,1716787140,1716825840
6839,ZZ20240527HYDIDR4830,HYD,IDR,EC,111,1716787140,1716825840
6840,ZZ20240529HYDIDR4830,HYD,IDR,FC,27,1716959940,1716998640
6841,ZZ20240529HYDIDR4830,HYD,IDR,BC,55,1716959940,1716998640
6842,ZZ20240529HYDIDR4830,HYD,IDR,PC,83,1716959940,1716998640
6843,ZZ20240529HYDIDR4830,HYD,IDR,EC,111,1716959940,1716998640
6844,ZZ20240531HYDIDR4830,HYD,IDR,FC,27,1717132740,1717171440
6845,ZZ20240531HYDIDR4830,HYD,IDR,BC,55,1717132740,1717171440
6846,ZZ20240531HYDIDR4830,HYD,IDR,PC,83,1717132740,1717171440
6847,ZZ20240531HYDIDR4830,HYD,IDR,EC,111,1717132740,1717171440
6848,ZZ20240601HYDIDR4830,HYD,IDR,FC,27,1717219140,1717257840
6849,ZZ20240601HYDIDR4830,HYD,IDR,BC,55,1717219140,1717257840
6850,ZZ20240601HYDIDR4830,HYD,IDR,PC,83,1717219140,1717257840
6851,ZZ20240601HYDIDR4830,HYD,IDR,EC,111,1717219140,1717257840
6852,ZZ20240603HYDIDR4830,HYD,IDR,FC,27,1717391940,1717430640
6853,ZZ20240603HYDIDR4830,HYD,IDR,BC,55,1717391940,1717430640
6854,ZZ20240603HYDIDR4830,HYD,IDR,PC,83,1717391940,1717430640
6855,ZZ20240603HYDIDR4830,HYD,IDR,EC,111,1717391940,1717430640
6856,ZZ20240605HYDIDR4830,HYD,IDR,FC,27,1717564740,1717603440
6857,ZZ20240605HYDIDR4830,HYD,IDR,BC,55,1717564740,1717603440
6858,ZZ20240605HYDIDR4830,HYD,IDR,PC,83,1717564740,1717603440
6859,ZZ20240605HYDIDR4830,HYD,IDR,EC,111,1717564740,1717603440
6860,ZZ20240607HYDIDR4830,HYD,IDR,FC,27,1717737540,1717776240
6861,ZZ20240607HYDIDR4830,HYD,IDR,BC,55,1717737540,1717776240
6862,ZZ20240607HYDIDR4830,HYD,IDR,PC,83,1717737540,1717776240
6863,ZZ20240607HYDIDR4830,HYD,IDR,EC,111,1717737540,1717776240
6864,ZZ20240608HYDIDR4830,HYD,IDR,FC,27,1717823940,1717862640
6865,ZZ20240608HYDIDR4830,HYD,IDR,BC,55,1717823940,1717862640
6866,ZZ20240608HYDIDR4830,HYD,IDR,PC,83,1717823940,1717862640
6867,ZZ20240608HYDIDR4830,HYD,IDR,EC,111,1717823940,1717862640
6868,ZZ20240610HYDIDR4830,HYD,IDR,FC,27,1717996740,1718035440
6869,ZZ20240610HYDIDR4830,HYD,IDR,BC,55,1717996740,1718035440
6870,ZZ20240610HYDIDR4830,HYD,IDR,PC,83,1717996740,1718035440
6871,ZZ20240610HYDIDR4830,HYD,IDR,EC,111,1717996740,1718035440
6872,ZZ20240612HYDIDR4830,HYD,IDR,FC,27,1718169540,1718208240
6873,ZZ20240612HYDIDR4830,HYD,IDR,BC,55,1718169540,1718208240
6874,ZZ20240612HYDIDR4830,HYD,IDR,PC,83,1718169540,1718208240
6875,ZZ20240612HYDIDR4830,HYD,IDR,EC,111,1718169540,1718208240
6876,ZZ20240614HYDIDR4830,HYD,IDR,FC,27,1718342340,1718381040
6877,ZZ20240614HYDIDR4830,HYD,IDR,BC,55,1718342340,1718381040
6878,ZZ20240614HYDIDR4830,HYD,IDR,PC,83,1718342340,1718381040
6879,ZZ20240614HYDIDR4830,HYD,IDR,EC,111,1718342340,1718381040
6880,ZZ20240615HYDIDR4830,HYD,IDR,FC,27,1718428740,1718467440
6881,ZZ20240615HYDIDR4830,HYD,IDR,BC,55,1718428740,1718467440
6882,ZZ20240615HYDIDR4830,HYD,IDR,PC,83,1718428740,1718467440
6883,ZZ20240615HYDIDR4830,HYD,IDR,EC,111,1718428740,1718467440
6884,ZZ20240617HYDIDR4830,HYD,IDR,FC,27,1718601540,1718640240
6885,ZZ20240617HYDIDR4830,HYD,IDR,BC,55,1718601540,1718640240
6886,ZZ20240617HYDIDR4830,HYD,IDR,PC,83,1718601540,1718640240
6887,ZZ20240617HYDIDR4830,HYD,IDR,EC,111,1718601540,1718640240
6888,ZZ20240619HYDIDR4830,HYD,IDR,FC,27,1718774340,1718813040
6889,ZZ20240619HYDIDR4830,HYD,IDR,BC,55,1718774340,1718813040
6890,ZZ20240619HYDIDR4830,HYD,IDR,PC,83,1718774340,1718813040
6891,ZZ20240619HYDIDR4830,HYD,IDR,EC,111,1718774340,1718813040
6892,ZZ20240621HYDIDR4830,HYD,IDR,FC,27,1718947140,1718985840
6893,ZZ20240621HYDIDR4830,HYD,IDR,BC,55,1718947140,1718985840
6894,ZZ20240621HYDIDR4830,HYD,IDR,PC,83,1718947140,1718985840
6895,ZZ20240621HYDIDR4830,HYD,IDR,EC,111,1718947140,1718985840
6896,ZZ20240622HYDIDR4830,HYD,IDR,FC,27,1719033540,1719072240
6897,ZZ20240622HYDIDR4830,HYD,IDR,BC,55,1719033540,1719072240
6898,ZZ20240622HYDIDR4830,HYD,IDR,PC,83,1719033540,1719072240
6899,ZZ20240622HYDIDR4830,HYD,IDR,EC,111,1719033540,1719072240
6900,ZZ20240624HYDIDR4830,HYD,IDR,FC,27,1719206340,1719245040
6901,ZZ20240624HYDIDR4830,HYD,IDR,BC,55,1719206340,1719245040
6902,ZZ20240624HYDIDR4830,HYD,IDR,PC,83,1719206340,1719245040
6903,ZZ20240624HYDIDR4830,HYD,IDR,EC,111,1719206340,1719245040
6904,ZZ20240626HYDIDR4830,HYD,IDR,FC,27,1719379140,1719417840
6905,ZZ20240626HYDIDR4830,HYD,IDR,BC,55,1719379140,1719417840
6906,ZZ20240626HYDIDR4830,HYD,IDR,PC,83,1719379140,1719417840
6907,ZZ20240626HYDIDR4830,HYD,IDR,EC,111,1719379140,1719417840
6908,ZZ20240628HYDIDR4830,HYD,IDR,FC,27,1719551940,1719590640
6909,ZZ20240628HYDIDR4830,HYD,IDR,BC,55,1719551940,1719590640
6910,ZZ20240628HYDIDR4830,HYD,IDR,PC,83,1719551940,1719590640
6911,ZZ20240628HYDIDR4830,HYD,IDR,EC,111,1719551940,1719590640
6912,ZZ20240629HYDIDR4830,HYD,IDR,FC,27,1719638340,1719677040
6913,ZZ20240629HYDIDR4830,HYD,IDR,BC,55,1719638340,1719677040
6914,ZZ20240629HYDIDR4830,HYD,IDR,PC,83,1719638340,1719677040
6915,ZZ20240629HYDIDR4830,HYD,IDR,EC,111,1719638340,1719677040
6916,ZZ20240405GAUBOM2526,GAU,BOM,FC,10,1712332740,1712382300
6917,ZZ20240405GAUBOM2526,GAU,BOM,BC,20,1712332740,1712382300
6918,ZZ20240405GAUBOM2526,GAU,BOM,PC,30,1712332740,1712382300
6919,ZZ20240405GAUBOM2526,GAU,BOM,EC,40,1712332740,1712382300
6920,ZZ20240408GAUBOM2526,GAU,BOM,FC,10,1712591940,1712641500
6921,ZZ20240408GAUBOM2526,GAU,BOM,BC,20,1712591940,1712641500
6922,ZZ20240408GAUBOM2526,GAU,BOM,PC,30,1712591940,1712641500
6923,ZZ20240408GAUBOM2526,GAU,BOM,EC,40,1712591940,1712641500
6924,ZZ20240409GAUBOM2526,GAU,BOM,FC,10,1712678340,1712727900
6925,ZZ20240409GAUBOM2526,GAU,BOM,BC,20,1712678340,1712727900
6926,ZZ20240409GAUBOM2526,GAU,BOM,PC,30,1712678340,1712727900
6927,ZZ20240409GAUBOM2526,GAU,BOM,EC,40,1712678340,1712727900
6928,ZZ20240412GAUBOM2526,GAU,BOM,FC,10,1712937540,1712987100
6929,ZZ20240412GAUBOM2526,GAU,BOM,BC,20,1712937540,1712987100
6930,ZZ20240412GAUBOM2526,GAU,BOM,PC,30,1712937540,1712987100
6931,ZZ20240412GAUBOM2526,GAU,BOM,EC,40,1712937540,1712987100
6932,ZZ20240415GAUBOM2526,GAU,BOM,FC,10,1713196740,1713246300
6933,ZZ20240415GAUBOM2526,GAU,BOM,BC,20,1713196740,1713246300
6934,ZZ20240415GAUBOM2526,GAU,BOM,PC,30,1713196740,1713246300
6935,ZZ20240415GAUBOM2526,GAU,BOM,EC,40,1713196740,1713246300
6936,ZZ20240416GAUBOM2526,GAU,BOM,FC,10,1713283140,1713332700
6937,ZZ20240416GAUBOM2526,GAU,BOM,BC,20,1713283140,1713332700
6938,ZZ20240416GAUBOM2526,GAU,BOM,PC,30,1713283140,1713332700
6939,ZZ20240416GAUBOM2526,GAU,BOM,EC,40,1713283140,1713332700
6940,ZZ20240419GAUBOM2526,GAU,BOM,FC,10,1713542340,1713591900
6941,ZZ20240419GAUBOM2526,GAU,BOM,BC,20,1713542340,1713591900
6942,ZZ20240419GAUBOM2526,GAU,BOM,PC,30,1713542340,1713591900
6943,ZZ20240419GAUBOM2526,GAU,BOM,EC,40,1713542340,1713591900
6944,ZZ20240422GAUBOM2526,GAU,BOM,FC,10,1713801540,1713851100
6945,ZZ20240422GAUBOM2526,GAU,BOM,BC,20,1713801540,1713851100
6946,ZZ20240422GAUBOM2526,GAU,BOM,PC,30,1713801540,1713851100
6947,ZZ20240422GAUBOM2526,GAU,BOM,EC,40,1713801540,1713851100
6948,ZZ20240423GAUBOM2526,GAU,BOM,FC,10,1713887940,1713937500
