IDX,PNR,KEY,CNT,SCORE,FK,UID
62574,EOKN29,ZZ20240530AMDDEL3431,7,10600,0,4715
62575,MWND57,ZZ20240531DELMAA3440,3,800,0,1837
62576,MWND57,ZZ20240607MAAHYD4704,3,1300,0,701
62577,MWND57,ZZ20240608HYDAMD4335,3,800,0,865
62578,PJQX77,ZZ20240531DELMAA3440,3,800,0,1837
62579,PJQX77,ZZ20240605MAACCU4838,3,800,0,3133
62580,KZXI37,ZZ20240531DELMAA3440,1,800,1,1837
62581,KZXI37,ZZ20240605MAAAMD2840,1,800,1,4577
62582,NIKD14,ZZ20240531DELMAA3440,2,800,0,1837
62583,NIKD14,ZZ20240602MAAAMD2840,2,800,0,4573
62584,HUBL37,ZZ20240613DELAMD2973,1,800,1,2733
62585,EFYH48,ZZ20240531DELMAA3440,9,600,0,1838
62586,EFYH48,ZZ20240628MAAHYD4704,9,1100,0,738
62587,EFYH48,ZZ20240531HYDAMD4335,9,600,0,842
62588,SPBB46,ZZ20240613DELAMD2167,9,500,0,371
62589,EOKN29,ZZ20240613DELAMD2167,7,500,0,371
62590,BNCP26,ZZ20240530LKOBLR2560,3,6650,0,6020
62591,FPFW49,ZZ20240530LKOBLR2560,2,2600,0,6020
62592,RTWL66,ZZ20240530LKOBLR2560,4,6450,0,6020
62593,WSBP45,ZZ20240530LKOBLR2560,4,2950,0,6020
62594,ABPE45,ZZ20240530LKOBLR2560,2,1650,0,6021
62595,XHHU94,ZZ20240530LKOBLR2560,2,5650,0,6021
62596,XHMP63,ZZ20240530LKOBLR2560,1,2850,0,6021
62597,UGBK25,ZZ20240530LKOBLR2560,4,6250,0,6021
62598,ZZYH66,ZZ20240530LKOBLR2560,4,5450,0,6021
62599,GYAM49,ZZ20240530LKOBLR2560,1,3100,1,6021
62600,VBWP87,ZZ20240530LKOBLR2560,3,5200,0,6021
62601,CDEI42,ZZ20240530LKOBLR2560,3,3700,0,6021
62602,QFXO76,ZZ20240530LKOBLR2560,4,3000,0,6021
62603,JDZQ90,ZZ20240530LKOBLR2560,2,3150,0,6021
62604,QUVN98,ZZ20240530LKOBLR2560,2,3400,0,6021
62605,XWXH30,ZZ20240530LKOBLR2560,7,8450,0,6022
62606,OWYE40,ZZ20240530LKOBLR2560,1,3150,0,6022
62607,VETO94,ZZ20240530LKOBLR2560,5,3350,0,6022
62608,LSGK17,ZZ20240530LKOBLR2560,8,13000,0,6022
62609,IAPJ97,ZZ20240530LKOBLR2560,3,4000,0,6022
62610,IAKW33,ZZ20240530LKOBLR2560,7,11450,0,6022
62611,QXEW58,ZZ20240530LKOBLR2560,5,10100,0,6022
62612,XVLF47,ZZ20240530LKOBLR2560,5,7000,0,6022
62613,ZCZH93,ZZ20240530LKOBLR2560,1,650,1,6022
62614,SJFJ99,ZZ20240530LKOBLR2560,3,6900,0,6023
62615,XDSU39,ZZ20240530LKOBLR2560,7,14550,0,6023
62616,QWJA25,ZZ20240530LKOBLR2560,3,5150,0,6023
62617,JDCJ81,ZZ20240530LKOBLR2560,9,15200,0,6023
62618,PFZF76,ZZ20240530LKOBLR2560,2,800,0,6023
62619,NSVC72,ZZ20240530LKOBLR2560,7,9350,0,6023
62620,NIBS41,ZZ20240530LKOBLR2560,8,7900,0,6023
62621,VIOX19,ZZ20240530LKOBLR2560,1,550,1,6023
62622,QICI41,ZZ20240530LKOBLR2560,5,10750,0,6023
62623,TIUK40,ZZ20240530LKOBLR2560,7,11850,0,6023
62624,JOGP37,ZZ20240530LKOBLR2560,4,5200,0,6023
62625,OCMU83,ZZ20240530LKOBLR2560,1,2550,0,6023
62626,WSBP45,ZZ20240601BLRBOM2024,4,1000,0,2824
62627,WSBP45,ZZ20240616BOMCCU3779,4,1000,0,4356
62628,XHHU94,ZZ20240605BLRCCU3484,2,1300,0,3969
62629,UGBK25,ZZ20240605BLRCCU3484,4,1300,0,3969
62630,GYAM49,ZZ20240531BLRDEL2257,1,1300,0,3489
62631,VBWP87,ZZ20240531BLRHYD2811,3,1300,0,2913
62632,QUVN98,ZZ20240601BLRBOM2024,2,800,0,2825
62633,QUVN98,ZZ20240606BOMCCU3779,2,800,0,4337
62634,XWXH30,ZZ20240601BLRBOM2024,7,600,0,2826
62635,OWYE40,ZZ20240531BLRHYD2811,1,1100,0,2914
62636,OWYE40,ZZ20240605HYDAMD4335,1,600,1,858
62637,OWYE40,ZZ20240606AMDBLR4957,1,600,1,4170
62638,VETO94,ZZ20240531BLRDEL2257,5,1100,0,3490
62639,VETO94,ZZ20240627DELMAA3440,5,1100,0,1882
62640,IAPJ97,ZZ20240531BLRHYD2811,3,600,0,2914
62641,IAKW33,ZZ20240605BLRCCU3484,7,600,0,3970
62642,XDSU39,ZZ20240605BLRCCU3484,7,500,0,3971
62643,JDCJ81,ZZ20240605BLRCCU3484,9,500,0,3971
62644,QICI41,ZZ20240531BLRDEL2257,5,500,0,3491
62645,QICI41,ZZ20240613DELAMD2167,5,500,0,371
62646,QICI41,ZZ20240615AMDHYD4341,5,500,0,4971
62647,TIUK40,ZZ20240605BLRCCU3484,7,500,0,3971
62648,DLXO11,ZZ20240530IDRHYD3455,3,4600,0,6776
62649,OEIB74,ZZ20240530IDRHYD3455,2,5350,0,6776
62650,SZSN61,ZZ20240530IDRHYD3455,3,3150,0,6776
62651,QBQB28,ZZ20240530IDRHYD3455,2,3850,0,6776
62652,NUPT29,ZZ20240530IDRHYD3455,2,4350,0,6776
62653,WCEQ28,ZZ20240530IDRHYD3455,3,6650,0,6776
62654,OZMG18,ZZ20240530IDRHYD3455,2,4600,0,6776
62655,KOMN28,ZZ20240530IDRHYD3455,3,6900,0,6776
62656,SGRO49,ZZ20240530IDRHYD3455,3,6950,0,6777
62657,ONDH33,ZZ20240530IDRHYD3455,3,2950,0,6777
62658,JQDM98,ZZ20240530IDRHYD3455,4,6150,0,6777
62659,XRWA86,ZZ20240530IDRHYD3455,2,1900,0,6777
62660,WKRQ97,ZZ20240530IDRHYD3455,4,9250,0,6777
62661,KJNX44,ZZ20240530IDRHYD3455,1,3350,0,6777
62662,XTOG82,ZZ20240530IDRHYD3455,1,3350,0,6777
62663,YUNX33,ZZ20240530IDRHYD3455,4,8500,0,6777
62664,ESAU64,ZZ20240530IDRHYD3455,1,3100,1,6777
62665,VSNY25,ZZ20240530IDRHYD3455,1,850,1,6777
62666,KTKC26,ZZ20240530IDRHYD3455,1,2600,1,6777
62667,PXQJ69,ZZ20240530IDRHYD3455,4,7000,0,6777
62668,XBSB88,ZZ20240530IDRHYD3455,3,4400,0,6777
62669,QWDP52,ZZ20240530IDRHYD3455,2,3400,0,6777
62670,NSBM59,ZZ20240530IDRHYD3455,2,2400,0,6777
62671,ERBZ47,ZZ20240530IDRHYD3455,2,3150,0,6777
62672,TQNJ44,ZZ20240530IDRHYD3455,4,9250,0,6777
62673,IWPM28,ZZ20240530IDRHYD3455,1,3100,1,6777
62674,QQYI25,ZZ20240530IDRHYD3455,1,3150,0,6778
62675,COUL42,ZZ20240530IDRHYD3455,7,12400,0,6778
62676,XJNU84,ZZ20240530IDRHYD3455,8,13500,0,6778
62677,NOWU27,ZZ20240530IDRHYD3455,3,5000,0,6778
62678,ZXNO75,ZZ20240530IDRHYD3455,6,9350,0,6778
62679,ZDVU26,ZZ20240530IDRHYD3455,6,10400,0,6778
62680,REHF21,ZZ20240530IDRHYD3455,3,6200,0,6778
62681,RXJL39,ZZ20240530IDRHYD3455,5,7850,0,6778
62682,DQQI72,ZZ20240530IDRHYD3455,8,12500,0,6778
62683,JYRH41,ZZ20240530IDRHYD3455,7,15650,0,6778
62684,NMTD35,ZZ20240530IDRHYD3455,9,18000,0,6778
62685,IMCV41,ZZ20240530IDRHYD3455,2,2200,0,6778
62686,ITDA87,ZZ20240530IDRHYD3455,4,5550,0,6778
62687,REWV34,ZZ20240530IDRHYD3455,1,1050,1,6779
62688,SIIE60,ZZ20240530IDRHYD3455,6,7250,0,6779
62689,BQRC35,ZZ20240530IDRHYD3455,2,5350,0,6779
62690,FKNT26,ZZ20240530IDRHYD3455,7,9350,0,6779
62691,ESMK94,ZZ20240530IDRHYD3455,1,2800,1,6779
62692,LRRN18,ZZ20240530IDRHYD3455,4,10700,0,6779
62693,QGTG45,ZZ20240530IDRHYD3455,2,1100,0,6779
62694,FGYS82,ZZ20240530IDRHYD3455,3,5900,0,6779
62695,AJHW56,ZZ20240530IDRHYD3455,9,13700,0,6779
62696,XWXT51,ZZ20240530IDRHYD3455,9,13450,0,6779
62697,ZUQW91,ZZ20240530IDRHYD3455,9,15450,0,6779
62698,WDTZ85,ZZ20240530IDRHYD3455,5,5750,0,6779
62699,GXIX65,ZZ20240530IDRHYD3455,2,2850,0,6779
62700,HMWH16,ZZ20240530IDRHYD3455,8,10400,0,6779
62701,WXBF10,ZZ20240530IDRHYD3455,7,9300,0,6779
62702,ERYG81,ZZ20240530IDRHYD3455,4,7200,0,6779
62703,VQAZ45,ZZ20240530IDRHYD3455,1,2300,1,6779
62704,QLGX14,ZZ20240530IDRHYD3455,2,4100,0,6779
62705,DHLQ26,ZZ20240530IDRHYD3455,8,11350,0,6779
62706,VLNQ51,ZZ20240530IDRHYD3455,1,3050,0,6779
62707,CJFA47,ZZ20240530IDRHYD3455,1,1800,0,6779
62708,QBQB28,ZZ20240531HYDAMD4335,2,1000,0,840
62709,QBQB28,ZZ20240615AMDBLR3782,2,1500,0,3644
62710,NUPT29,ZZ20240603HYDCJB2914,2,1000,0,6412
62711,WCEQ28,ZZ20240601HYDBLR2887,3,1000,0,1692
62712,WCEQ28,ZZ20240602BLRDEL2257,3,1000,0,3496
62713,KOMN28,ZZ20240531HYDIDR4830,3,1000,0,6844
62714,SGRO49,ZZ20240531HYDAMD4335,3,800,0,841
62715,SGRO49,ZZ20240607AMDMAA4140,3,800,0,2433
62716,SGRO49,ZZ20240608MAACCU4838,3,1300,0,3137
62717,ONDH33,ZZ20240531HYDAMD4335,3,1300,0,841
62718,ONDH33,ZZ20240618AMDBLR4957,3,800,0,4197
62719,ONDH33,ZZ20240619BLRDEL4246,3,800,0,2517
62720,KJNX44,ZZ20240531HYDAMD4335,1,1300,0,841
62721,KJNX44,ZZ20240622AMDBLR3782,1,800,1,3661
62722,ESAU64,ZZ20240531HYDIDR4830,1,800,1,6845
62723,VSNY25,ZZ20240531HYDAMD4335,1,800,1,841
62724,VSNY25,ZZ20240605AMDBOM4676,1,800,1,1801
62725,VSNY25,ZZ20240606BOMHYD3946,1,800,1,3385
62726,ERBZ47,ZZ20240531HYDIDR4830,2,800,0,6845
62727,IWPM28,ZZ20240531HYDAMD4335,1,1300,0,841
62728,IWPM28,ZZ20240601AMDDEL3431,1,800,1,4717
62729,QQYI25,ZZ20240531HYDIDR4830,1,600,1,6846
62730,COUL42,ZZ20240601HYDBLR2887,7,600,0,1694
62731,COUL42,ZZ20240605BLRCCU3484,7,600,0,3970
62732,NOWU27,ZZ20240531HYDIDR4830,3,600,0,6846
62733,REWV34,ZZ20240601HYDDEL2297,1,1000,0,3863
62734,REWV34,ZZ20240602DELBLR3152,1,500,1,1347
62735,REWV34,ZZ20240605BLRCCU3484,1,500,1,3971
62736,SIIE60,ZZ20240531HYDAMD4335,6,1000,0,843
62737,SIIE60,ZZ20240615AMDBLR4957,6,1000,0,4191
62738,FKNT26,ZZ20240531HYDAMD4335,7,500,0,843
62739,FKNT26,ZZ20240623AMDBLR4957,7,500,0,4211
62740,FKNT26,ZZ20240607BLRDEL2257,7,500,0,3515
62741,QGTG45,ZZ20240531HYDIDR4830,2,1000,0,6847
62742,ZUQW91,ZZ20240601HYDBLR2887,9,500,0,1695
62743,ZUQW91,ZZ20240604BLRHYD2811,9,500,0,2923
62744,ZUQW91,ZZ20240605HYDIDR4830,9,500,0,6859
62745,GXIX65,ZZ20240601HYDBLR2887,2,500,0,1695
62746,GXIX65,ZZ20240602BLRDEL2257,2,1000,0,3499
62747,HMWH16,ZZ20240601HYDDEL2297,8,500,0,3863
62748,VQAZ45,ZZ20240601HYDDEL2297,1,1000,0,3863
62749,QLGX14,ZZ20240601HYDDEL2297,2,1000,0,3863
62750,QLGX14,ZZ20240602DELMAA2093,2,500,0,2303
62751,VLNQ51,ZZ20240601HYDDEL2297,1,500,1,3863
62752,VLNQ51,ZZ20240602DELBLR3152,1,500,1,1347
62753,VQIA45,ZZ20240531MAACJB2120,4,9650,0,5520
62754,DYZU16,ZZ20240531MAACJB2120,3,8150,0,5520
62755,XDCJ55,ZZ20240531MAACJB2120,3,6150,0,5520
62756,XBSN65,ZZ20240531MAACJB2120,1,3550,0,5520
62757,GCGP98,ZZ20240531MAACJB2120,1,2350,1,5521
62758,JCGZ23,ZZ20240531MAACJB2120,3,3200,0,5521
62759,RWKC71,ZZ20240531MAACJB2120,3,7450,0,5521
62760,SFIX51,ZZ20240531MAACJB2120,4,5500,0,5521
62761,OWKF65,ZZ20240531MAACJB2120,3,6200,0,5521
62762,MFFK58,ZZ20240531MAACJB2120,1,3850,0,5521
62763,UQOV27,ZZ20240531MAACJB2120,1,2600,1,5521
62764,ZWEX54,ZZ20240531MAACJB2120,2,1400,0,5521
62765,ELTV63,ZZ20240531MAACJB2120,6,10400,0,5522
62766,PXXF96,ZZ20240531MAACJB2120,7,10650,0,5522
62767,SXHK62,ZZ20240531MAACJB2120,4,6550,0,5522
62768,CAVK58,ZZ20240531MAACJB2120,9,12050,0,5522
62769,MTSA15,ZZ20240531MAACJB2120,1,2600,1,5522
62770,EGYP72,ZZ20240531MAACJB2120,1,2550,0,5523
62771,OCOK71,ZZ20240531MAACJB2120,3,7650,0,5523
62772,PDOU52,ZZ20240531MAACJB2120,3,3150,0,5523
62773,TLNF58,ZZ20240531MAACJB2120,7,10100,0,5523
62774,DESY54,ZZ20240531MAACJB2120,4,9450,0,5523
62775,PHHW42,ZZ20240531MAACJB2120,8,16150,0,5523
62776,LMSS51,ZZ20240531MAACJB2120,7,7800,0,5523
62777,HZRC51,ZZ20240531MAACJB2120,4,5200,0,5523
62778,VOJQ40,ZZ20240531MAACJB2120,6,7200,0,5523
62779,CWPY29,ZZ20240531MAACJB2120,1,2750,1,5523
62780,MTSA15,ZZ20240611CJBHYD2679,1,1100,0,7282
62781,NDUS80,ZZ20240531BOMDEL2019,2,3150,0,3289
62782,LZNB89,ZZ20240531BOMDEL2019,2,4400,0,3289
62783,NDUS80,ZZ20240602DELBLR3152,2,800,0,1345
62784,NDUS80,ZZ20240603BLRDEL2257,2,800,0,3501
62785,NDUS80,ZZ20240613DELAMD2167,2,1300,0,369
62786,LZNB89,ZZ20240602DELBLR3152,2,800,0,1345
62787,LZNB89,ZZ20240606BLRBOM2024,2,1300,0,2833
62788,VIIA75,ZZ20240531MAAHYD3027,4,6700,0,1600
62789,UGRY66,ZZ20240531MAAHYD3027,2,2900,0,1601
62790,FETG90,ZZ20240531MAAHYD3027,1,1350,1,1601
62791,IABQ26,ZZ20240531MAAHYD3027,3,4950,0,1601
62792,NZJA30,ZZ20240531MAAHYD3027,1,3350,0,1601
62793,NVCJ56,ZZ20240531MAAHYD3027,1,2900,1,1602
62794,ZKLJ64,ZZ20240531MAAHYD3027,1,1550,0,1603
62795,PUUA42,ZZ20240531MAAHYD3027,6,11300,0,1603
62796,ZSUT97,ZZ20240531MAAHYD3027,4,3200,0,1603
62797,RNEU23,ZZ20240531MAAHYD3027,2,3100,0,1603
62798,FETG90,ZZ20240601HYDAMD4335,1,800,1,845
62799,FETG90,ZZ20240603AMDDEL3431,1,1300,0,4721
62800,FETG90,ZZ20240605DELMAA2093,1,800,1,2305
62801,NZJA30,ZZ20240601HYDAMD4335,1,800,1,845
62802,NZJA30,ZZ20240604AMDMAA4140,1,1300,0,2425
62803,NVCJ56,ZZ20240601HYDAMD4335,1,600,1,846
62804,NVCJ56,ZZ20240616AMDHYD2223,1,600,1,98
62805,NVCJ56,ZZ20240618HYDDEL2297,1,600,1,3902
62806,ZKLJ64,ZZ20240601HYDAMD4335,1,500,1,847
62807,PUUA42,ZZ20240601HYDAMD4335,6,1000,0,847
62808,PUUA42,ZZ20240610AMDMAA4140,6,1000,0,2443
62809,OXBE71,ZZ20240531AMDMAA4140,1,3050,0,2412
62810,NIAD12,ZZ20240531AMDMAA4140,4,6700,0,2412
62811,YVDR78,ZZ20240531AMDMAA4140,1,3300,1,2412
62812,NFPO70,ZZ20240531AMDMAA4140,2,2100,0,2412
62813,WQSS90,ZZ20240531AMDMAA4140,2,3350,0,2412
62814,AMRW48,ZZ20240531AMDMAA4140,1,3050,1,2412
62815,CEMR31,ZZ20240531AMDMAA4140,1,1050,1,2412
62816,YWFI34,ZZ20240531AMDMAA4140,1,2350,1,2413
62817,ISZO35,ZZ20240531AMDMAA4140,3,7700,0,2413
62818,FMTB32,ZZ20240531AMDMAA4140,2,3400,0,2413
62819,QCYD47,ZZ20240531AMDMAA4140,2,4150,0,2413
62820,LIRH46,ZZ20240531AMDMAA4140,2,2400,0,2413
62821,VNEO72,ZZ20240531AMDMAA4140,4,5750,0,2413
62822,CHIO80,ZZ20240531AMDMAA4140,3,9450,0,2413
62823,YDCG64,ZZ20240531AMDMAA4140,2,4650,0,2413
62824,BNZG33,ZZ20240531AMDMAA4140,3,6400,0,2413
62825,NBBV96,ZZ20240531AMDMAA4140,2,2400,0,2413
62826,ZZPD83,ZZ20240531AMDMAA4140,2,3100,0,2413
62827,PYYQ71,ZZ20240531AMDMAA4140,3,5950,0,2413
62828,VQBU66,ZZ20240531AMDMAA4140,1,1350,1,2413
62829,UPZP56,ZZ20240531AMDMAA4140,3,5700,0,2414
62830,OPOE33,ZZ20240531AMDMAA4140,7,9650,0,2414
62831,EOLI36,ZZ20240531AMDMAA4140,7,8950,0,2414
62832,EPLO47,ZZ20240531AMDMAA4140,6,9850,0,2414
62833,JBIA36,ZZ20240531AMDMAA4140,6,6900,0,2414
62834,SCFE39,ZZ20240531AMDMAA4140,6,10900,0,2414
62835,RFXH86,ZZ20240531AMDMAA4140,1,2650,1,2414
62836,GRQD39,ZZ20240531AMDMAA4140,8,16200,0,2414
62837,MUXZ34,ZZ20240531AMDMAA4140,2,600,0,2415
62838,TXAS44,ZZ20240531AMDMAA4140,6,7800,0,2415
62839,QPHD87,ZZ20240531AMDMAA4140,4,8400,0,2415
62840,AYQO86,ZZ20240531AMDMAA4140,2,4350,0,2415
62841,MUAB52,ZZ20240531AMDMAA4140,5,7750,0,2415
62842,HBYB30,ZZ20240531AMDMAA4140,1,2550,0,2415
62843,CICE47,ZZ20240531AMDMAA4140,7,12250,0,2415
62844,WZLL73,ZZ20240531AMDMAA4140,4,4200,0,2415
62845,VGDO44,ZZ20240531AMDMAA4140,7,9350,0,2415
62846,XJSK78,ZZ20240531AMDMAA4140,3,5850,0,2415
62847,CAZK10,ZZ20240531AMDMAA4140,9,14450,0,2415
62848,EQAM67,ZZ20240531AMDMAA4140,8,14150,0,2415
62849,HCVI60,ZZ20240531AMDMAA4140,1,3550,0,2415
62850,IORM61,ZZ20240531AMDMAA4140,1,550,1,2415
62851,ZEMB25,ZZ20240531AMDMAA4140,2,4100,0,2415
62852,OXBE71,ZZ20240602MAAHYD4704,1,1000,1,692
62853,NFPO70,ZZ20240602MAAAMD2840,2,1000,0,4572
62854,AMRW48,ZZ20240602MAAHYD4704,1,1000,1,692
62855,AMRW48,ZZ20240604HYDBLR2887,1,1500,0,1700
62856,AMRW48,ZZ20240609BLRAMD4647,1,1000,1,1452
62857,CEMR31,ZZ20240603MAABOM3229,1,1000,1,4116
62858,CEMR31,ZZ20240604BOMPNQ2977,1,1000,1,5292
62859,YWFI34,ZZ20240602MAAAMD2840,1,800,1,4573
62860,ISZO35,ZZ20240602MAACJB2120,3,800,0,5525
62861,FMTB32,ZZ20240602MAAHYD4704,2,800,0,693
62862,LIRH46,ZZ20240601MAACCU4838,2,1300,0,3125
62863,YDCG64,ZZ20240602MAAAMD2840,2,1300,0,4573
62864,BNZG33,ZZ20240601MAACCU4838,3,800,0,3125
62865,NBBV96,ZZ20240602MAACJB2120,2,1300,0,5525
62866,ZZPD83,ZZ20240602MAACJB2120,2,1300,0,5525
62867,PYYQ71,ZZ20240603MAABOM3229,3,800,0,4117
62868,VQBU66,ZZ20240601MAACCU4838,1,800,1,3125
62869,OPOE33,ZZ20240602MAAAMD2840,7,1100,0,4574
62870,EOLI36,ZZ20240602MAAAMD2840,7,600,0,4574
62871,JBIA36,ZZ20240602MAAAMD2840,6,600,0,4574
62872,SCFE39,ZZ20240602MAACJB2120,6,1100,0,5526
62873,RFXH86,ZZ20240602MAACJB2120,1,600,1,5526
62874,RFXH86,ZZ20240611CJBHYD2679,1,600,1,7282
62875,RFXH86,ZZ20240610HYDAMD4335,1,1100,0,870
62876,MUXZ34,ZZ20240602MAAAMD2840,2,500,0,4575
62877,TXAS44,ZZ20240602MAACJB2120,6,500,0,5527
62878,QPHD87,ZZ20240602MAAAMD2840,4,500,0,4575
62879,AYQO86,ZZ20240602MAAAMD2840,2,1000,0,4575
62880,MUAB52,ZZ20240602MAAHYD4704,5,500,0,695
62881,MUAB52,ZZ20240603HYDIDR4830,5,1000,0,6855
62882,MUAB52,ZZ20240604IDRHYD3455,5,500,0,6787
62883,HBYB30,ZZ20240602MAAAMD2840,1,500,1,4575
62884,CICE47,ZZ20240601MAACCU4838,7,1000,0,3127
62885,WZLL73,ZZ20240601MAACCU4838,4,1000,0,3127
62886,VGDO44,ZZ20240602MAAAMD2840,7,500,0,4575
62887,XJSK78,ZZ20240602MAAHYD4704,3,500,0,695
62888,XJSK78,ZZ20240604HYDBLR2887,3,500,0,1703
62889,HCVI60,ZZ20240602MAAAMD2840,1,1000,0,4575
62890,ZEMB25,ZZ20240601MAACCU4838,2,1000,0,3127
62891,VPDS23,ZZ20240531PNQGAU3270,3,3900,0,7336
62892,SLKP51,ZZ20240531PNQGAU3270,3,7100,0,7336
62893,PUWJ18,ZZ20240531PNQGAU3270,1,1050,1,7336
62894,CMWQ43,ZZ20240531PNQGAU3270,1,1050,1,7336
62895,PKOC26,ZZ20240531PNQGAU3270,1,1550,1,7336
62896,XHOS48,ZZ20240531PNQGAU3270,4,6900,0,7336
62897,SSLM29,ZZ20240531PNQGAU3270,2,4350,0,7336
62898,TPWO19,ZZ20240531PNQGAU3270,1,3050,1,7336
62899,NQKE21,ZZ20240531PNQGAU3270,3,4700,0,7337
62900,RNKD46,ZZ20240531PNQGAU3270,2,3150,0,7337
62901,MOLR77,ZZ20240531PNQGAU3270,4,12000,0,7337
62902,KHSP57,ZZ20240531PNQGAU3270,1,850,1,7337
62903,REAR44,ZZ20240531PNQGAU3270,4,7950,0,7337
62904,YRFH90,ZZ20240531PNQGAU3270,3,7200,0,7337
62905,QJYU73,ZZ20240531PNQGAU3270,2,3600,0,7337
62906,EDJY97,ZZ20240531PNQGAU3270,1,2600,1,7337
62907,WZUT11,ZZ20240531PNQGAU3270,4,5000,0,7337
62908,DVWZ32,ZZ20240531PNQGAU3270,2,3900,0,7337
62909,CXOP81,ZZ20240531PNQGAU3270,4,7300,0,7338
62910,UPXM37,ZZ20240531PNQGAU3270,3,3000,0,7338
62911,ZSRT34,ZZ20240531PNQGAU3270,3,2500,0,7338
62912,SJCK75,ZZ20240531PNQGAU3270,3,1750,0,7338
62913,NKDJ95,ZZ20240531PNQGAU3270,2,2200,0,7338
62914,DXCR83,ZZ20240531PNQGAU3270,2,5450,0,7338
62915,XHFB96,ZZ20240531PNQGAU3270,2,1450,0,7338
62916,CNPT35,ZZ20240531PNQGAU3270,4,7050,0,7338
62917,PKSH46,ZZ20240531PNQGAU3270,4,4750,0,7338
62918,LVZF41,ZZ20240531PNQGAU3270,3,6750,0,7338
62919,WDXV42,ZZ20240531PNQGAU3270,4,8050,0,7338
62920,GWOM38,ZZ20240531PNQGAU3270,1,2650,0,7338
62921,KHQO69,ZZ20240531PNQGAU3270,1,1150,1,7338
62922,YUQW90,ZZ20240531PNQGAU3270,4,7550,0,7338
62923,RMRJ45,ZZ20240531PNQGAU3270,5,11100,0,7338
62924,GQGD61,ZZ20240531PNQGAU3270,5,11750,0,7339
62925,XSRI46,ZZ20240531PNQGAU3270,6,7500,0,7339
62926,FBJG36,ZZ20240531PNQGAU3270,7,8800,0,7339
62927,DSSU73,ZZ20240531PNQGAU3270,4,3700,0,7339
62928,WVBX85,ZZ20240531PNQGAU3270,6,11050,0,7339
62929,MEVL39,ZZ20240531PNQGAU3270,6,9800,0,7339
62930,ZMQH86,ZZ20240531PNQGAU3270,2,4350,0,7339
62931,IOOI41,ZZ20240531PNQGAU3270,8,11650,0,7339
62932,TESP32,ZZ20240531PNQGAU3270,4,4450,0,7339
62933,EGMO16,ZZ20240531PNQGAU3270,8,16650,0,7339
62934,IETU11,ZZ20240531PNQGAU3270,5,6500,0,7339
62935,JXYU80,ZZ20240531PNQGAU3270,3,4900,0,7339
62936,RQVC14,ZZ20240531PNQGAU3270,5,8500,0,7339
62937,VPDS23,ZZ20240601GAUBOM4819,3,1500,0,5948
62938,VPDS23,ZZ20240615BOMPNQ2977,3,1000,0,5324
62939,SLKP51,ZZ20240601GAUBOM4819,3,1000,0,5948
62940,PUWJ18,ZZ20240601GAUBOM4819,1,1000,1,5948
62941,PUWJ18,ZZ20240619BOMHYD3946,1,1000,1,3396
62942,PUWJ18,ZZ20240621HYDIDR4830,1,1000,1,6892
62943,TPWO19,ZZ20240601GAUBOM4819,1,1000,1,5948
62944,TPWO19,ZZ20240607BOMPNQ2977,1,1000,1,5300
62945,NQKE21,ZZ20240601GAUBOM4819,3,800,0,5949
62946,MOLR77,ZZ20240601GAUBOM4819,4,800,0,5949
62947,MOLR77,ZZ20240612BOMPNQ2977,4,1300,0,5317
62948,KHSP57,ZZ20240601GAUBOM4819,1,1300,0,5949
62949,KHSP57,ZZ20240616BOMMAA3355,1,800,1,1241
62950,KHSP57,ZZ20240603MAABOM3229,1,800,1,4117
62951,REAR44,ZZ20240602GAUPNQ3440,4,800,0,7993
62952,YRFH90,ZZ20240602GAUPNQ3440,3,800,0,7993
62953,EDJY97,ZZ20240602GAUPNQ3440,1,800,1,7993
62954,WZUT11,ZZ20240601GAUBOM4819,4,1300,0,5949
62955,WZUT11,ZZ20240608BOMHYD2933,4,800,0,1997
62956,WZUT11,ZZ20240609HYDDEL2297,4,800,0,3881
62957,DVWZ32,ZZ20240601GAUBOM4819,2,1300,0,5949
62958,DVWZ32,ZZ20240605BOMHYD3946,2,800,0,3381
62959,DVWZ32,ZZ20240607HYDAMD4335,2,800,0,861
62960,CXOP81,ZZ20240602GAUPNQ3440,4,600,0,7994
62961,ZSRT34,ZZ20240602GAUPNQ3440,3,1100,0,7994
62962,SJCK75,ZZ20240602GAUPNQ3440,3,600,0,7994
62963,NKDJ95,ZZ20240602GAUPNQ3440,2,600,0,7994
62964,DXCR83,ZZ20240602GAUPNQ3440,2,1100,0,7994
62965,XHFB96,ZZ20240601GAUBOM4819,2,600,0,5950
62966,XHFB96,ZZ20240612BOMPNQ2977,2,600,0,5318
62967,CNPT35,ZZ20240601GAUBOM4819,4,1100,0,5950
62968,CNPT35,ZZ20240609BOMMAA3355,4,1100,0,1230
62969,CNPT35,ZZ20240612MAAAMD2840,4,600,0,4590
62970,PKSH46,ZZ20240601GAUBOM4819,4,600,0,5950
62971,PKSH46,ZZ20240611BOMPNQ2977,4,600,0,5314
62972,LVZF41,ZZ20240602GAUPNQ3440,3,600,0,7994
62973,GWOM38,ZZ20240601GAUBOM4819,1,1100,0,5950
62974,GWOM38,ZZ20240613BOMCCU3779,1,600,1,4350
62975,KHQO69,ZZ20240601GAUBOM4819,1,1100,0,5950
62976,KHQO69,ZZ20240608BOMMAA3355,1,600,1,1226
